field_1,Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id,layer,path
"7724",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.978597489999999,-123.555964599999996,,NA,NA,"25479660",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7725",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.979103260000002,-123.557416000000003,,NA,NA,"25480366",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7726",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.901249999999997,-123.406447200000002,,NA,NA,"25559602",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7727",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.964894440000002,-123.516752800000006,,NA,NA,"25599951",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7728",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.893571010000002,-123.406334599999994,,NA,NA,"25656971",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7729",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.871758329999999,-123.312394400000002,,NA,NA,"25657936",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7730",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.897561670000002,-123.404603300000005,,NA,NA,"32119763",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7731",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.893558329999998,-123.406324999999995,,NA,NA,"32120950",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7732",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.866748960000002,-123.343465399999999,,NA,NA,"43253130",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7733",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.866033330000000,-123.350558300000003,,NA,NA,"48304576",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7734",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.865966110000002,-123.350587800000000,,NA,NA,"48304596",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7735",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.896495000000002,-123.406271700000005,,NA,NA,"49173103",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7736",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.930202330000000,-123.467224900000005,,NA,NA,"52925551",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7737",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.884427490000000,-123.371256200000005,,NA,NA,"53020591",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7738",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.927200599999999,-123.468514400000004,,NA,NA,"53332083",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7739",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.927171080000001,-123.468425800000006,,NA,NA,"53382513",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7740",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.932448319999999,-123.479091699999998,,NA,NA,"53383145",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7741",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.928105029999998,-123.469531300000000,,NA,NA,"54674105",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7742",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.928831520000003,-123.469124100000002,,NA,NA,"54691402",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7743",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.932301170000002,-123.479325500000002,,NA,NA,"54692407",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7744",Rubus ursinus,Rubus,ursinus,,,,native,S5,,49.012793330000001,-123.572961699999993,,NA,NA,"57127946",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7745",Rubus ursinus,Rubus,ursinus,,,,native,S5,,49.013179999999998,-123.572633300000007,,NA,NA,"57128033",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7746",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.865243589999999,-123.352306200000001,,NA,NA,"66860036",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7747",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.938646669999997,-123.499975000000006,,NA,NA,"72321434",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7748",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.942374999999998,-123.501203300000000,,NA,NA,"72321444",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7749",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.941781669999997,-123.500716699999998,,NA,NA,"72321466",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7750",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.941789999999997,-123.500836699999994,,NA,NA,"72321468",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7751",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.875959999999999,-123.384043300000002,,NA,NA,"83738319",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7752",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.928180779999998,-123.467885199999998,,NA,NA,"84062946",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7753",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.927913330000003,-123.467299999999994,,NA,NA,"84096648",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7754",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.928120000000000,-123.467650000000006,,NA,NA,"84144820",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7755",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.927774980000002,-123.467674500000001,,NA,NA,"84147245",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7756",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.928196669999998,-123.467766699999999,,NA,NA,"84310665",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7757",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.928259689999997,-123.467503399999998,,NA,NA,"84466275",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7758",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.928041929999999,-123.467887300000001,,NA,NA,"84478861",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7759",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.929381499999998,-123.470430300000004,,NA,NA,"84491447",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7760",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.927371489999999,-123.468778900000004,,NA,NA,"84494693",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7761",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.874303329999996,-123.319423299999997,,NA,NA,"86360292",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7762",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.884738919999997,-123.371912399999999,,NA,NA,"93550067",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7763",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.984628330000000,-123.544813300000001,,NA,NA,"93750932",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7764",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.999552780000002,-123.561138900000003,,NA,NA,"94679674",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7765",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.994946669999997,-123.557343299999999,,NA,NA,"94679777",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7766",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.988023329999997,-123.550520000000006,,NA,NA,"100641805",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7767",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.993401870000000,-123.554230799999999,,NA,NA,"100641905",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7768",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.879019999999997,-123.318261699999994,,NA,NA,"102694399",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7769",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.948594999999997,-123.502849999999995,,NA,NA,"107022547",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7770",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.929837249999999,-123.475952699999993,,NA,NA,"115448381",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7771",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.880148329999997,-123.380994999999999,,NA,NA,"118718706",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7772",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.888386670000003,-123.336286700000002,,NA,NA,"121538484",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7773",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.862843779999999,-123.351224599999995,,NA,NA,"122258263",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7774",Rubus ursinus,Rubus,ursinus,,,,native,S5,,49.012243329999997,-123.574691700000002,,NA,NA,"123934479",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7775",Rubus ursinus,Rubus,ursinus,,,,native,S5,,49.012776670000001,-123.572959999999995,,NA,NA,"123934571",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7776",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.893619999999999,-123.406028300000003,,NA,NA,"124688034",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7777",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.895475460000000,-123.409901399999995,,NA,NA,"126310546",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7778",Rubus ursinus,Rubus,ursinus,,,,native,S5,,49.013633159999998,-123.573063200000007,,NA,NA,"126742127",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7779",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.865529060000000,-123.321760400000002,,NA,NA,"127157355",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7780",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.862265909999998,-123.321278199999995,,NA,NA,"127157383",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7781",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.881341669999998,-123.323734999999999,,NA,NA,"127184030",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7782",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.982904830000003,-123.541775500000000,,NA,NA,"128341126",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7783",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.871758329999999,-123.312486699999994,,NA,NA,"129444389",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7784",Rubus ursinus,Rubus,ursinus,,,,native,S5,,48.870347000000002,-123.319886999999994,,NA,NA,"133368984",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7855",Rumex occidentalis,Rumex,occidentalis,,,,native,S5,,48.944128999999997,-123.463068000000007,,NA,NA,"2825553",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7856",Rumex occidentalis,Rumex,occidentalis,,,,native,S5,,48.951090000000001,-123.516668999999993,,NA,NA,"3557541",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7857",Rumex occidentalis,Rumex,occidentalis,,,,native,S5,,48.885945000000000,-123.321296700000005,,NA,NA,"130144442",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7858",Rumex transitorius,Rumex,transitorius,,,,native,S5 (2019),,48.929830000000003,-123.475684999999999,,NA,NA,"2566459",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7859",Rumex transitorius,Rumex,transitorius,,,,native,S5 (2019),,48.929412999999997,-123.475513000000007,,NA,NA,"3735151",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7860",Rumex transitorius,Rumex,transitorius,,,,native,S5 (2019),,49.012675000000002,-123.572616699999998,,NA,NA,"57127935",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7864",Salix hookeriana,Salix,hookeriana,,,,native,S5,,48.946161210000000,-123.510076400000003,,NA,NA,"15814447",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7865",Salix hookeriana,Salix,hookeriana,,,,native,S5,,48.894333500000002,-123.407093000000003,,NA,NA,"87009261",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7866",Salix hookeriana,Salix,hookeriana,,,,native,S5,,48.918920000000000,-123.406180000000006,,NA,NA,"89747338",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7867",Salix hookeriana,Salix,hookeriana,,,,native,S5,,48.884470000000000,-123.370774999999995,,NA,NA,"93550072",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7868",Salix hookeriana,Salix,hookeriana,,,,native,S5,,49.012266670000002,-123.574686700000001,,NA,NA,"123934470",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7869",Salix scouleriana,Salix,scouleriana,,,,native,S5,,48.930782000000001,-123.476275000000001,,NA,NA,"2563511",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7870",Salix scouleriana,Salix,scouleriana,,,,native,S5,,48.930506999999999,-123.475899999999996,,NA,NA,"2565085",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"7871",Salix scouleriana,Salix,scouleriana,,,,native,S5,,48.930337999999999,-123.476371999999998,,NA,NA,"2566421",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
